"Gene.name"	"SRR6068402"	"SRR6068403"	"SRR6068404"	"SRR6068405"	"SRR6068406"	"SRR6068407"	"SRR6068408"	"SRR6068409"
"Slc30a4"	4.432446	4.498968	7.463232	4.558604	4.477446	4.610442	29.29796	28.79112
"Slc30a5"	6.75945	8.05414	5.97319	3.0775423	7.59531	7.814367	20.46576	24.5987
"Slc30a6"	1.727930020011	5.16881	1.369188	1.857639	3.498706	3.600749	8.82711	14.90383
"Slc30a7"	1.81155	1.7469	2.48345	1.69571	2.40967	2.32563	11.2447	13.7698
"Slc30a8"	0.0595872	0.158238	0.0297366	0.30372	0.054705	0.256282	0.0635248	0.124621
"Slc30a9"	23.442817	27.861061	10.775424	6.879027	19.893262	25.250912	14.553301	15.09643
"Slc31a1"	4.5783772	5.2216	2.7627602	1.329907	5.0010413	5.356048	10.394223	13.334356
"Slc31a2"	7.015901	8.367666	5.62006	1.65844	8.57524	10.8546	16.37289	17.34127
"Slc32a1"	0	0	0.0373356	0.0945402	0	0.020263	0.0410624	0.0203412
"Slc33a1"	6.335158	7.65057	4.871108	2.78671	7.31884	6.751416	14.65603	17.085646
"Slc34a1"	0.127239	0	0.1277776	0.2257788	0	0.0469946	0.0141835	0
"Slc34a2"	0	0.0219888	0.0879392	0.328627	0	0	0	0
"Slc34a3"	0	0	0	0.0410621	0	0	0	0
"Slc35a1"	3.840322	5.18463	2.643992	1.217049	6.920812	5.264916	13.492386	13.684281
"Slc35a2"	3.615175	5.9357633	2.529215	0.54592	3.7745499114	4.55608	9.021895	10.915397
"Slc35a3"	3.749277	3.96862	4.626628	2.652179	4.900707	5.465872	18.45305	22.178326
"Slc35a4"	8.6780684	12.068349	15.35662	4.321826	10.840702	14.19487	18.795082	18.769029
"Slc35a5"	1.7971738649	4.136987	3.068676	1.707112	3.92649	2.765237	9.47092	8.89367
"Slc35b1"	10.628	11.1283	6.07708	4.67035	8.55581	6.98005	35.969536	40.1928
"Slc35b2"	7.3062353	8.159639	4.351689	2.8211709	8.8856891	7.483837	22.582828	28.160379
"Slc35b3"	1.818914	2.027296	2.629515	1.2695231	2.2783492	2.18774	12.753644	14.070941
"Slc35b4"	0.652074	0.780309	0.606013	0.412287	0.740796	0.654547	2.04812	2.35967
"Slc35c1"	0.791044	0.776328	0.806189	0.411726	0.928908	0.882591	2.402798	2.75354
"Slc35c2"	8.612139	7.678251139	3.055685	1.60724800366879	7.2479569	7.202419014578	12.15844575737	18.4450483294
"Slc35d1"	1.450598	1.444451	1.310229	1.097854	1.339837	1.998196	1.950278	2.27276
"Slc35d2"	0.755063	0.459693	1.682098	1.804279	1.036334	1.074504	6.925294	6.55897
"Slc35d3"	0.019844	0.0425504	0.0199282	0.117744	0.0396467	0	0	0.0217163
"Slc35e1"	15.8458	15.5916	6.69064	2.21384	14.2461	15.3254	9.71789	11.1663
"Slc35e2"	3.360056	4.323224	2.593472	1.583231	2.79901	7.17575	4.005943	5.857842
"Slc35e3"	1.576	1.62841	1.00624	0.537723	2.17828	1.54716	2.28433	2.57455
"Slc35e4"	1.876802	1.84987	4.05886	1.10374	1.452694	1.93582	5.175141	7.17885
"Slc35f1"	0.298993	0.28629	0.121971	0.263101	0.179461	0.345684	0.253028	0.233874
"Slc35f2"	0	0	0	0.0232004	0.0204169	0.0445525	0.0451328	0
"Slc35f3"	0.0456065	0.0977629	0.206101	0.619774	0.136653	0.273333	0.0251654	0.0998386
"Slc35f4"	0.0633751	0.0655999	0.2418846	0.323777	0.1011479	0.0690684	0.0466418	0.0739732
"Slc35f5"	35.65913	38.05884	19.33902	10.379196	32.2671	34.08169	27.82543	35.56395
"Slc35f6"	12.086232	13.971356	7.992764	5.16498	13.356922	12.09204	15.264364	21.67621
"Slc35g1"	0.619706	0.761738	0.539728	0.284998	0.92866	0.9023	0.981945	1.04036
"Slc35g2"	2.19138	2.34608	1.92566	1.5093	2.15305	2.42301	5.95729	6.86368
"Slc35g3"	0.0366979	0.117837	0	0.0569377	0	0.0798896	0	0.0402049
"Slc36a1"	1.866141	2.173561	0.9519825	0.941999	1.08878	2.024223	3.186117	5.083566
"Slc36a2"	4.90724	5.13684	1.21402	0.485623	3.87265	4.16399	0.184701	0.298949
"Slc36a3"	0	0.0711185	0.0669249	0.1548743	0	0	0.100692	0.133422
"Slc36a4"	2.554673	2.758794	3.19531	1.487958	3.41863	3.31905	8.59759	10.597
"Slc37a1"	2.96485721254	1.7238152	0.43363555	0.649265	1.576928	2.60295	1.065287	1.127064
"Slc37a2"	2.333592	2.663377	0.895604	0.699644	2.403381	2.650182	15.85974	26.17568
"Slc37a3"	2.1735847	2.38188223	2.4573619	2.35491500344241	2.932358	2.5564789	9.579709	8.789648
"Slc37a4"	9.222821	9.228142	4.051709	2.095253	8.480226	11.0288540005259	6.448927	7.050818
"Slc38a1"	1.6707548	2.081492	1.665459	2.451536	1.765472	2.859965	5.400065007	6.319095
"Slc38a10"	16.347894	16.666002	8.45202700054591	2.609381	14.174991	13.545252	25.182172	32.994425
"Slc38a11"	0.3828557	0.460931	0.0617192	0.397976	0.505292	0.92423	0.285879	0.47214529
"Slc38a2"	51.9628	47.9548	87.4596	46.8243	40.6537	41.8246	50.3017	53.177
"Slc38a3"	22.2484736361	19.059138	4.600366	1.3953117	17.8017754	21.18285	0.747499	0.681976
"Slc38a4"	3.390884	3.58423	2.70175	1.87357631641	3.413685	4.328828	8.252825	13.273924
"Slc38a5"	0.089115	0.06221175928653	0.0288011	0.290672	0.2360536	0.103279	0.139908	0.182479
"Slc38a6"	38.164094	39.863311	27.763881	48.175253	35.006682	66.036604	57.103467	69.740529
"Slc38a7"	3.65054279097	4.46737	1.913304	0.658623	2.8885227	4.03761	5.56663	7.409963
"Slc38a8"	0.0398006	0.0853419	0.199847	0.5682629517	0.0596386	0.216902	0.263688	0.409582
"Slc38a9"	1.52729	1.65674	0.662846	0.67309	1.7137	2.02593	2.19301	2.66508
"Slc39a1"	31.6599	34.1575	39.5146	13.5274	26.1426	26.7071	63.037	82.0073
"Slc39a10"	2.91881	2.55163	5.154566	3.032447	3.5834170235739	2.21627	16.393114	13.8904
"Slc39a11"	1.157998	1.964104	1.75896	1.1018836	2.117638	2.886183	9.913739	12.783182
"Slc39a12"	0.118204154391	0.2742584	0	0.620216	0.116817	0.1073640320964	0.130526144745	0.1940330697014
"Slc39a13"	6.241733	6.94002	4.242097	1.725271	6.70102	6.60863	13.65135	13.84434
"Slc39a14"	25.74628	22.790402	36.52181159121	7.9046	12.28462	26.59326	21.3282034	28.7357948
"Slc39a2"	0	0.0303391	0.0595362	0.0451023	0.076425	0.129226	0	0
"Slc39a3"	3.862035	3.43518	1.668903	0.584671	3.35557	3.43969	3.23764	3.83184
"Slc39a4"	0.108567	0.0584402	0.114964	0.141801	0.0567215	0.0412593	0.45984200419488	0.4556260122135
"Slc39a5"	0.08883533	0.0881057	0.0825907	0.273368	0.0547452	0.119444	0.120906	0.12006
"Slc39a6"	1.270204	1.6391395	3.165896	2.362264	1.61058	2.043115	8.721767	11.58154
"Slc39a7"	15.32109	12.71816	14.77381	3.22307	13.79999	13.66347	25.87367	38.3657
"Slc39a8"	0.521479	0.4199303	0.5278119	0.2630422	1.332992597	0.569209	2.457598	2.637008
"Slc39a9"	2.577103	2.690861	2.24247	2.282086	2.957508	4.246097	7.481018	8.956158
"Slc3a1"	0.218286	0.117939	0.0848931	0.243875	0.138048	0.223194	0.159224	0.145631
"Slc3a2"	15.761194	14.9350853239	29.056479	10.394538	13.322966	19.21733	43.373897	49.470351
"Slc40a1"	4.53814	5.1529	2.10163	1.38224	5.36109	5.156246	6.55326	23.2349
"Slc41a1"	9.40796	10.4541	8.49104	2.05298	9.20185	9.94906	4.43624	4.95764
"Slc41a2"	1.780437	1.441105	1.8765896	1.46061	1.996779	1.78931	10.26483	14.08781
"Slc41a3"	37.03297	30.4733	5.136371	1.456594	32.39693	45.57088	3.200101	7.52885
"Slc43a1"	0.8192031	0.559208	0.493832	0.1852425	1.0855359	0.478833	2.135446	3.006553
"Slc43a2"	3.803757	3.216079	3.683636	1.533326	2.970356	4.128801	9.604169	14.956685
"Slc43a3"	27.836468	31.31338	24.32254	6.781219	28.3139	27.276365	41.752085	56.89729
"Slc44a1"	7.3809669	8.992701	5.308609	3.077038	11.457608	9.90714	26.503123	28.955766
"Slc44a2"	14.72826	16.49884	13.18957	4.272551	12.194075	12.447382	12.090766	14.83007
"Slc44a3"	0.0796981	0.0525989	0.0245862	0.209021	0.122428	0.18708	0.171053	0.161568
"Slc44a4"	0	0	0.0702675	0.29764	0	0.102385	0.05184142749	0
"Slc44a5"	0.0541306	0.180686	0.0872298	0.202993	0.084239	0.216336	0.308034	0.139675
"Slc45a1"	0.1031436	0.0534287	0.050467	0.1811971	0	0.1138709	0.0827262	0.0605118
"Slc45a2"	0	0.0558684	0.0174393	0.103038	0	0	0	0
"Slc45a3"	1.745864	1.150307	2.145446	0.691123	1.4125	1.536269	2.3590994	2.920303
"Slc45a4"	2.342149	2.069891	1.73806	0.70441679394	2.495861	2.025649	4.48773525984	5.009826
"Slc46a1"	1.37429	1.38519	0.189432	0.250227	0.74869	1.23561	0.772581	1.30959
"Slc46a2"	0.0366778	0.0589937	0.0184167	0.170992	0.219858	0.119945	0.0607681	0.0200673
"Slc46a3"	3.64307	3.502265	2.331367	0.631128	3.068126	3.595713	2.332898	4.195074
"Slc47a1"	6.54658	9.25468	2.53442	1.45907	5.45076	7.09012	1.66458	1.0384
"Slc47a2"	0.0221049	0	0.0366086	0.272317	0	0.0396786	0	0
"Slc48a1"	13.84856	11.4141	5.756158	1.9556	9.74378	13.00356	15.19105	26.80847
"Slc49a4"	4.5464	4.10895	2.25541	1.56976	3.69121	4.50167	1.84089	2.49545
"Slc4a1"	0.939521	0.408062	0.0898563	0.234721	0.726629	0.665324	0.54563	0.379228
"Slc4a10"	0.009506040538737	0.0879306	0.0095461700937689	0.0579666	0.00950201	0.020739400188335	0.021035300942819	0.011811400138198
"Slc4a11"	0.0456737	0	0.0906662	0.1103943	0	0.0528196	0.2164485	0.1162703
"Slc4a1ap"	6.410277	7.125821	2.952882	2.484800032	7.27109	7.768927	10.995406	11.284635
"Slc4a2"	5.226756	4.563547785	3.953984	1.5059134	4.26162550458	5.762766	7.4957736	8.591818
"Slc4a3"	42.923957	41.135539	9.048552	3.886867	23.506696	29.39414	1.829485	2.06251
"Slc4a4"	9.247036	13.698477	2.9661507611481	2.377118	9.2231374	12.332453	1.9221014	1.97511533
"Slc4a5"	0	0.0151589	0.0535567	0.1818017	0	0.0186124	0.0507538	0.0329839
"Slc4a7"	4.838725182508	4.55614607755	2.77172889490281	1.769484754	3.888282	5.3657490154702	7.79517103964809	8.16710480122877
"Slc4a8"	0.508947	0.350495	0.872608	0.705491	0.213795	0.709094	0.3543389	0.332793
"Slc4a9"	0	0.0205778	0	0.0651815	0.0174551	0.0571375	0	0.0382325
"Slc50a1"	8.65047	8.3064	3.86736	3.46062	8.62127	6.964075	16.44895	19.296809
"Slc51a"	0.507139	0.265298	0.0947996	0.310597	0.0560643	0.376026	0.190937	0.413821
"Slc51b"	0.0888353	0	0	0.150619	0.0883686	0.192586	0.0968084	0.29294
"Slc52a2"	0.508126	0.678342	0.335121	0.357791	0.446386	0.663886	0.888906	0.852283
"Slc52a3"	0.332111	0.46244	0.751124	0.40079	0.30358959	0.705246	0.386475	0.491713
"Slc5a1"	0.149211	0.173432	0.0249737	0.23187	0.186403	0.149168	0	0.0272018
"Slc5a10"	0	0.111159	0.0556825	0.0791907	0.0276813	0.0301977	0.061132	0
"Slc5a11"	0.3897668	0.365304	0.1737589	1.02010966	0	0.4012781	1.6704145	1.084271
"Slc5a12"	0.0267347	0.0599484	0.146159	0.173882	0.0267385	0.0476103	0	0.095532
"Slc5a2"	0.0413425	0	0	0.0675106	0.0271356	0.0856706	0	0.342115
"Slc5a3"	1.43326	1.62016	1.14371	0.981524	1.04368	2.86438	2.71266	3.17799
"Slc5a4a"	0	0.0831066	0.0519282	0.350646	0	0.0281659	0	0
"Slc5a4b"	0.0667286	0.158625	0.120386	0.737601	0.106913	0.236521	0.225686	0.113052
"Slc5a5"	0.0177103	0	0.0177854	0.120095	0.0353883	0.096533	0.0195641	0.0775146
"Slc5a6"	4.851651	4.301442118522	1.716636	0.728053712793	2.993849	3.7452710251696	0.9417162405943	1.066949
"Slc5a7"	0	0.0357967	0	0.2712812	0	0	0	0
"Slc5a8"	0.0284575	0.0613322	0.0476438	0.1476	0.00951571	0.0103847	0.0104953	0.0311296
"Slc5a9"	0	0.0365124	0.10699474	0.1365317	0	0	0	0
"Slc6a1"	0	0.0274295	0	0.043031	0	0	0	0
"Slc6a11"	0	0	0.0123989	0.240702	0	0.0134654	0.0136531	0
"Slc6a12"	0.0698721	0.0503752	0.686009	1.075613	0.0267395	0.049987	0	0.0431879
"Slc6a13"	0.0236264	0.050642	0.0474538	0.109783	0	0.0330424	0.0782093	0.181035
"Slc6a14"	0	0.0160641	0.030079	0.0888592	0	0.0163296	0.0165524	0
"Slc6a15"	0	0.062191	0.0727772	0.176001	0	0.0178978	0.0763067	0
"Slc6a16"	0.0265246	0.0324686	0.0363982	0.2772794	0	0	0	0
"Slc6a17"	0.47159900202579	0.4912677	0.174657	0.259451	0.238178	0.388455	0.187235	0.2729174
"Slc6a18"	0.0263856	0.081175	0.0779298	0.3863817	0.0259325	0.12308	0.174595	0.178862
"Slc6a19"	0	0	0.143288	0.00866688	0	0	0	0
"Slc6a2"	0.060429	0.0195576	0.0447497	0.1864498423	0.00880135	0.0190756	0.0287458	0.0189739
"Slc6a20a"	0.0131329	0.0846304	0.0627525	0.2728891627	0.0131245	0.1395501	0.0741419	0.0299652
"Slc6a20b"	0.256987	0.35949	0.385289	0.367601	0.262371	0.652476	0.480842	0.660047
"Slc6a21"	0	0.0588839	0	0.0884337	0	0	0	0
"Slc6a3"	0	0.0159571	0.0448177	0.239581	0	0.0486624	0.0164424	0
"Slc6a4"	0.3026578	0.245878	0.115147	0.247708	0.2005656	0.121624	0.329069	0.3329358
"Slc6a5"	0.025192200332473	0.06688990161543	0.075087400147394	0.2881164	0.0394466	0.10040500018028	0.0097548500989442	0.063584900151398
"Slc6a6"	14.642522	13.418987	26.55536	9.11804	11.634085	13.93794	23.07052	25.033969
"Slc6a7"	0	0.0328078	0.0460745	0.194447	0.0305633	0	0.0338041	0.0501943
"Slc6a8"	20.2756110065975	20.03815	9.835775	2.924932	17.847591827	20.919012	6.9529999	12.3760203
"Slc6a9"	0.306957	0.40695878	0.2341666	0.3077591	0.1395027	0.36015625	0.5532257	0.383252
"Slc7a1"	6.75584	5.52642	8.115148	3.128318	5.83713	6.184581	5.86463	6.014417
"Slc7a10"	0	0	0.0545742	0	0	0	0	0.0413929
"Slc7a11"	0.079881	0.0967174	3.591218	2.030575	0.0961597	0.140797	3.59771	4.08929
"Slc7a12"	0	0.0614253	0	0.1950078	0	0	0	0
"Slc7a13"	0.0583888	0.159322	0.173705	0.718167	0.120286	0.39563	0.256134	0.185965
"Slc7a14"	0.0676357	0.1130541	0.162446	0.373031	0.0366391	0.192671	0.167835	0.199605
"Slc7a15"	0	0.1430156	0.0285273	0.285221	0.2242544	0.229644	0.466611	0.245616
"Slc7a2"	0.925645	0.86801	6.061434	2.4818353	0.74135568	1.023201193998	7.769797	7.562049
"Slc7a3"	0	0.1780947	0.0712155	0.3043642	0.0189072	0.0412593	0.256693	0.2329837
"Slc7a4"	0.757926195	0.4018108	0.063420315	0.2283193	1.218738075	1.2645074	0	0.3726727
"Slc7a5"	0.880445	0.705054	3.83529	1.16141	0.541903	0.493728	3.72869	4.06598
"Slc7a6"	2.64762	2.678829	7.425479	4.014757	2.82067	5.02573	7.236251	14.28099
"Slc7a6os"	3.35627	4.36905	3.62579	0.850734	4.02774	3.17758	8.83052	11.7333
"Slc7a7"	1.3578723	2.103012	1.346017	1.6486596	1.43205	1.848315	13.305753	16.983786692341
"Slc7a8"	0.841933	0.961229	0.716424	0.560302	1.3525	0.961407	5.39094	7.62134
"Slc7a9"	0	0	0	0.0617419	0	0	0	0
"Slc8a1"	191.80043146	176.981510003396	100.27601	63.7175962407	154.338584	173.811645031	70.233709	81.863756
"Slc8a2"	0.0855873	0.1311856	0.0859492	0.122258	0.0977568	0.080008	0.0270416	0.0267475
"Slc8a3"	0.0149807	0.0855991	0.0466944	0.2562807	0.0116181	0.0231757	0.1034339	0.0115394
"Slc8b1"	2.649887	3.403544	2.970431	1.154685	3.120018	5.266911	6.353059	8.039905
"Slc9a1"	1.60174	1.52821	1.24525	0.310286	1.50629	1.92127	1.82909	2.61224
"Slc9a2"	0.78737	1.51663	0.283839	0.346925	0.9991506	0.990995	0.145177	0.209758
"Slc9a3"	0.111383238749	0.138022	0.1242706	0.336684	0.0791091	0.2130315	0.0766153	0.0906282
"Slc9a3r1"	1.85955	2.79489	8.22246	1.81154	3.3255	1.99529	16.2794	19.2666
"Slc9a3r2"	34.43512	33.55371	14.415599	4.192655	23.80641	26.81016	15.427003	14.34921
"Slc9a4"	0.0386948	0.113582	0.0777168	0.118527	0.0845553	0.0522027	0.433013	0.459655
"Slc9a5"	0.0722162	0.0921512	0.143306	0.0579755	0	0.139839	0.633568	0.48324
"Slc9a6"	8.18127	8.7978	4.009144	2.369981	6.70694	8.48302	9.983043	9.3536
"Slc9a7"	2.807942	2.963726	2.4394	6.1304852	2.630595	3.844308	2.906302	5.861312
"Slc9a8"	4.449914	4.597677119	3.102961	1.601379	4.29403	5.234477	3.30229	4.003614
"Slc9a9"	1.5294	2.45922	0.438687	0.586003	3.39228	2.50032	7.21543	12.5785
"Slc9b1"	0.0469366	0	0	0.0365507	0	0.0365768	0.1233693	0
"Slc9b2"	0.238382	0.234617	0.346424	1.49135	0.134244	0.557886	0.643317	0.948251
"Slc9c1"	0	0.0286227	0.0133964	0.12393	0	0	0	0
"Slco1a1"	0.0532517	0.115865	0.1086264	0.2161219	0.039533	0.102137	0.0294364	0.219868
"Slco1a4"	0.1455987	0.1255199	0.4533528	0.2248662	0.107028	0.1020922	0.07754052	0.0585767
"Slco1a5"	0	0	0	0	0	0	0	0.133430721
"Slco1a6"	0	0.2879723	0.6231824	1.761666	0	0.561155	0.521878	0.617329
"Slco1b2"	0	0.0581541	0.0272562	0.0951136	0	0.0679479	0.0516529	0.0340901
"Slco1c1"	0.086605	0	0.022191131	0.1687303	0	0.0885564	0.0414693	0
"Slco2a1"	0.268194	0.416245	1.26367	0.736398	0.427772	0.404203	1.27015	1.22385
"Slco2b1"	6.49166	5.532601	2.318139	1.063635	8.089854	6.94495600364131	1.494541	2.243269
"Slco3a1"	20.2480229	17.3324529	13.003266	3.403008	13.401929	19.19114	5.592989	6.512165
"Slco4a1"	0	0	0.00134803	0.101666	0	0.0375051	0.822269	0.00387648
"Slco4c1"	0.0309909	0.0665151	0.124487	0.148854	0.0103254	0.0788765	0.228556	0.169469
"Slco5a1"	2.88067468	2.4915088	1.158731	0.7144302	2.08834653	2.876290272	0.4375569	0.59572772
"Slco6c1"	0.0437348	0.188183	0.174317	0.693877	0.03791	0.127194	0.172091	0.0628415
"Slco6d1"	0.0261711	0	0	0.162002	0	0	0	0
"Slf1"	8.96633	11.930463	3.637372	4.011438	17.06237	13.52793	13.33227	14.45543
"Slf2"	3.989481	5.745612	4.040737	1.322626	5.838577	6.896339	11.759962	13.35314
"Slfn1"	1.379808	1.447224	26.32809	10.45344	1.779453	1.690698	16.8894571	14.88846
"Slfn10-ps"	0	0	0	0	0	0	0	0
"Slfn14"	0.0553141	0.0445047	0.1527672	0.2262359	0.0380845	0.21112	0	0.0151278
"Slfn2"	8.7405	9.85398	37.0739	15.786391	11.597981	9.24718	127.643642	149.163
"Slfn3"	0.815053	0.781434	0.799322	0.347663007691326	1.457826	0.928487	5.54685	6.79751
"Slfn4"	2.047917	0.917233	21.996415	12.56411	1.34051	2.80075	26.508936	16.7581454
"Slfn5"	15.60953	24.07854	16.42103	8.41189	28.1974	26.85209	34.89451	46.89477
"Slfn8"	1.20241	1.441634	2.040522	2.17717	2.6601262	2.17994544153	9.068952	11.497996
"Slfn9"	1.1713299	2.768994	2.054197	5.63929	2.107811	3.2145662	20.9538047	26.125586
"Slfnl1"	0.183433	0.0654846	0.184216	0.155491	0.0915627	0.133174	0.0673776	0.200882
"Slirp"	32.48875	44.8068	23.19127	14.521216	46.67858	50.06257	127.67381	117.1539
"Slit1"	0.1127664	0.0381996	0.1184183	0.3129937	0.0602173	0.155862	0.0689206	0.0704613
"Slit2"	0.7064513278884	1.05475200131918	0.3511784	0.5262666	0.9072452	0.91874861	5.1756279	7.659659
"Slit3"	2.5648	2.69698	1.14688	0.650195	2.62173	1.39484	2.92019	2.31263
"Slitrk1"	0	0.0101257	0	0.0479822	0	0	0	0
"Slitrk2"	0.0692423	0.117005	0.03476791	0.1454702	0.1230072	0.1321001	0.1912397	0.1136445
"Slitrk3"	0.0110663	0.0715454	0.0222415	0.2973966	0.011062	0.0241459	0.0122467	0.0156526
"Slitrk4"	0.32172	0.376476	0.2223618	0.351731	0.409163	0.494316	1.081569	1.215846
"Slitrk5"	0.0721265	0.0338048	0.0421792	0.2035534	0.0104954	0	0	0
"Slitrk6"	0.108182	0.219252	0.0362129	0.193582	0.348385	0.235972	0.611473	0.289247
"Slk"	25.92039	29.3977	26.3502	12.39845	26.89717	42.948	33.16459	35.6614
"Slmap"	40.610739	48.02295	33.0913630519	25.4693848	48.993754	53.336877	42.0913154	39.140483
"Sln"	2.62003	1.85343	0	1.21797	0.801006	0.321838	0.0929244	0
"Slpi"	3.521774	4.265037	18.16622	5.1506766	3.52113	2.39514	55.8353	19.10309
"Sltm"	4.59673	6.34501	3.732099	3.040007	5.15157	6.91809	10.39986	11.06182
"Slu7"	7.13823	12.064016	7.3622345544	5.81892027	11.091850160746	9.561915	22.98688	21.978444
"Slurp1"	0.283024	0.0790188	0.2625144	0.343392	0.0544363	0.258566	0.0620218	0.440162
"Slurp2"	0	0.267986	0	0.428423	0	0	0	0
"Slx"	0	0	0	0.334653	0	0	0	0
"Slx1b"	1.05521	0.897875	0.638067	0.517555	1.0326	1.35662	1.33293	1.89739
"Slx4"	1.756111	2.009142	2.336975	1.5507353	1.552886	2.602609	5.33058	7.27079
"Slx4ip"	0.395878	0.8363460146664	0.634153	0.7531311	0.735063	0.786617	3.814819	3.351669
"Slxl1"	0	0.117882	0.0859459	0	0	0	0	0
"Sly"	0	0.475152	0.203851	1.719534	0	0	0	0
"Smad1"	4.22238	3.8104377	7.441659	1.933412	4.328959	4.173984	13.62377	12.940976
"Smad2"	7.37471	9.604932	9.76957	6.571413	8.56314	11.502018	21.76248	28.14948
"Smad3"	3.956584	4.373952	3.522229	1.670059	4.41803	4.79344	7.7792	8.265531
"Smad4"	14.59333	14.84171	12.91867	5.07303	14.9864	13.94249	19.63133	20.26027
"Smad5"	7.667866	7.730057	6.597191	3.3727639	8.314142	9.108595	14.178974	15.153839
"Smad6"	3.99199	2.90648	1.84957	0.695959	1.9515	2.83967	2.82921	2.41266
"Smad7"	4.16409	3.40406474	4.770759	1.218324	3.033198	4.601369	7.93095	4.950442
"Smad9"	0.323167	0.329119	0.132588	0.233023	0.264063	0.375373	0.106334	0.126674
"Smagp"	3.840907	3.966822	1.944687	1.43572255705	4.285031	4.246332	3.385204	6.1403457
"Smap1"	1.63392	1.92753	3.62082	1.31185	2.0282	2.66292	8.35133	7.67542
"Smap2"	11.8386	12.8882	7.34107	2.19598	10.8123	11.7984	12.0188	13.8187
"Smarca1"	0.35200664226	0.8781371	0.5724526	0.4149370333297	0.765654	0.990973	4.23982	5.712312
"Smarca2"	6.66863	9.821796814917	4.17971153	3.13856425015826	11.184793	9.052571	22.319598	18.956314
"Smarca4"	10.8657000126874	9.06135	6.79743300278061	2.931863	6.773356	8.561756	11.623742	13.8074400088539
"Smarca5"	5.77427	7.81291	6.5627	3.75863	9.08736	8.54448	23.9196	26.7561
"Smarcad1"	3.325361	4.774474	4.906044	1.048572	5.0826923	5.53474064	12.658029	15.81206
"Smarcal1"	7.713229	7.85213	1.796281	0.967128	5.44868	6.5111	3.46212	6.2375
"Smarcb1"	6.88319	6.56752	4.33818	0.890022	7.24242	5.47627	13.18637	15.66368
"Smarcc1"	3.481642	4.121843	3.312043	2.306584	3.728541	4.90782	9.677629	10.305393
"Smarcc2"	13.21779	12.48524	8.19068	4.093517	12.250811	14.228082	13.457658	14.09606
"Smarcd1"	3.888574	3.506947	3.221873	0.751604	3.62920730129	4.858499	3.996456	3.076948
"Smarcd2"	2.921627	3.989369	3.287526	0.971085	4.31113	3.6340211	11.725521	14.29453
"Smarcd3"	18.2896	18.3064	4.56861	1.244267	14.874011	17.449262	4.35941	5.843196
"Smarce1"	8.17969	12.9306	7.55523	3.59889	12.0373	11.3583	27.1947	31.3913
"Smbd1"	0	0	0	0.39817	0	0	0	0
"Smc1a"	7.76108	10.0688	7.02701	5.63208	10.1718	8.90264	31.4435	38.3506
"Smc1b"	0	0.094753	0.0253396	0.117634	0.0630439	0.055037	0.139507	0.165604
"Smc2"	0.430278	1.1074871503	0.511154565	0.758996	1.87000624339	1.634801	38.13164	44.842778
"Smc3"	4.04522	7.50866	5.02968	3.10286	8.85597	7.87141	18.7512	21.3424
"Smc4"	2.24941000234548	2.55486	1.31598500035231	0.758388106743	3.7094046145	4.139242	22.68871	35.1076
"Smc5"	4.46557	6.43649	4.1501	2.749689	6.99932	8.480805	19.548533	23.010274
"Smc6"	5.570692	8.15032	2.391405	2.419121	7.449242	10.453792	19.733918	28.558208
"Smchd1"	5.13035	6.19871	3.53209	2.67565	6.64267	7.41146	18.197	23.212
"Smco1"	8.72587	11.6497	1.21887	1.05231	8.4859	10.9528	0.741669	0.656992
"Smco2"	0.122112	0.0660904	0	0.297335	0.131207	0.0671583	0	0.0480563
"Smco3"	0	0.0205683	0	0.0544825	0	0	0	0
"Smco4"	5.16745	7.221452	2.0621372	0.723445	9.127947	7.376383	9.346673	9.600202
"Smcp"	0	0	0	0.531584	0	0	0	0
"Smcr8"	3.575977	3.270752	2.623791	1.416471	3.196775	3.74902	4.918622	5.833393
"Smdt1"	98.911813	102.849	31.731107	10.224081	75.108622	77.867548	63.20398	75.29049
"Smg1"	7.7199	7.170039	13.89284	6.208788	8.095393	16.26002	13.80772	16.63242
"Smg5"	11.6365	11.5445	7.07854	2.10051	9.45914	11.6762	8.47149	10.518
"Smg6"	3.74502	3.39723	3.42246	1.940492	3.48019	5.51057	6.026239	5.81443
"Smg7"	7.71878	9.2454	10.26716	4.611788	8.72479	12.04817	9.23242	11.26363
"Smg8"	3.54323	2.87167	3.105646	1.3230208	2.80345	2.95415	4.25199	5.15708
"Smg9"	2.393129	2.077746	1.3321	0.537762	1.38508	0.976188	3.171034	3.44852
"Smgc"	0.0449685	0.0752465966	0	0.18116611	0	0.518347	0	0
"Smim1"	2.5764426	2.845088	0.3454831354498	0.3253106	2.7592445786703	1.63289630045769	5.89611048	5.8978922
"Smim10l1"	21.69462	30.47645	14.448338	4.9875318	29.992174	26.12668	20.40247	27.36988
"Smim10l2a"	0.0219468	0.0940991	0	0.0934338	0.153449	0.0717504	0.0968969	0.147438
"Smim11"	62.703601	68.778215	15.675487	10.324141	66.355766	64.503889	51.3176	58.899976
"Smim12"	28.7521	26.7757	10.9355	3.50955	22.7239	21.5702	17.5346	21.5874
"Smim13"	6.10364	6.1355	2.84825	2.03496	6.20243	7.08897	5.41746	6.87436
"Smim14"	23.76309	23.92689	7.50025	4.01784	26.51799	21.889621	19.17086	22.99449
"Smim15"	9.355463	13.895667	11.090941	8.306861	16.971347	13.84893	82.608492	84.654515
