"Gene.name"	"SRR6068402"	"SRR6068403"	"SRR6068404"	"SRR6068405"	"SRR6068406"	"SRR6068407"	"SRR6068408"	"SRR6068409"
"Sult3a2"	0	0	0	1	0	0	0	0
"Sult4a1"	2	1	1	8	2	3	0	4
"Sult5a1"	32.3309	35.1384	61.0644	121.911	33.866	70.6985	72.3705	92.1856
"Sult6b1"	3.990315	2	0	11	3	0.000149012	14	13.1974
"Sult6b2"	0	0.0679922	0	5	0	0	0	0
"Sumf1"	279.84217	312.00031	200.915	143.51238	333	315.84625	866.8128	1090.8172432608
"Sumf2"	57.665917	107.581	53.01791	50.5162	83.88600204701	71.66885	182.35144	187.94149
"Sumo1"	569.739	639.957	382.213	281.705	771.122	611.957	2502.51	2514.29
"Sumo2"	1472.5111	1546.31873	886.4636	739.0876	1795.1732	1340.57939	6239.5261	6123.47739
"Sumo3"	530.1866	581.3641	249.6266	190.7907	581.93005	524.5051	1165.7546	1420.2593
"Sun1"	759.78666	823.89766	464.38693	153.12477203373	768.13418	713.54418	552.32683	582.985629
"Sun2"	1737.22288	1547.8119	1379.91944	332.3118	1300.14529	1264.31355	589.21192	756.03092
"Sun3"	9	6.45433	0	4	12	11	0	0
"Sun5"	0	0	0	5.0256	0	1	2	0
"Suox"	513	500	113	61	374	411	105	141
"Supt16"	514.661	641.384	726.208	567.452	771.587	702.152	2401.24	3098.28
"Supt20"	135.64611	127.7058	220.81586	154.9648	222.15333	284.86593	618.8136	698.998
"Supt3"	51.2497	61.4891	25.6751	30.1368	54.64327	53.4925	77.8112	91.87587
"Supt4a"	243.651	330.798	133.462	44.6552	277.911	237.571	983.689	1082.81
"Supt5"	997.6312	907.6583	739.6303	296.1225	968.5849	841.4249	841.8521	1022.5333
"Supt6"	792.494	862.357	830.508	360.547	694.556	785.287	952.669	978.703
"Supt7l"	183.82895	188.976600250693	123.55909	107.74962	164.0991	203.17928	187.8818	223.27978
"Supv3l1"	405.852	425.744	167.542	74.5052	425.439	403.714	194.175	224.038
"Surf1"	345.8158	349.7903	105.466	74.9372766	288.775	255.89223	216.22377	300.50618
"Surf2"	68.1309	100.622	74.8473	52.8423	127.746	67.0359	137.059	148.008
"Surf4"	2032.30719	1954.55	1622.81	654.16371	1701.01	1409.69	3346.18553	4705.789
"Surf6"	107.297	112.4935	207.0183	125.7558	106.8408	129.5495	179.9751	252.3127
"Susd1"	24.8149	23.6138	30.4992	27.1653	20.6951	10.2439	79.3338	82.518
"Susd2"	39.6093	25	25	9.52131	29.16546	30.00004	35	34.0743
"Susd3"	21.99996	22.00003230624	20.55578	19.70641	31	10.999999	229.96512	290.8222
"Susd4"	5	2.999998	2	16	0	3	4	2
"Susd5"	11	7	7	16	7	6	1	4
"Susd6"	1896.814	1792.165	1568.455	526.243	1621.886	1541.133	1576.176	1614.843
"Suv39h1"	37.00458	58.82701	28.318	37.4085	39.35296	56.4803	211.5272	339.5234
"Suv39h2"	21.326825	33.460061	26.78545	31.99996	51	43.49418	93.678	105.83679
"Suz12"	297.018	370.887	296.1238	224.0004	444.9528	462.0902	966.219	1088.914
"Sv2a"	21.7089	20.6631	19	27.9764	27	31	8	9.32663
"Sv2b"	10	6.33799	17.09471	45.7529	8.131505	11.8445	6.82639	14.7938
"Sv2c"	43.5259428	33.36277	31.2465	102.15911	29.048	53.6479	5.4664	17.1986
"Sva"	0	0	0	1.99999893029	0	0	0	0
"Sval1"	0	1	0	2	0	0	0	0
"Sval2"	0	1	0	4	0	0	0	0
"Sval3"	0	0	0	4	0	0	0	0
"Svbp"	145.00012	145	128	55.00001	143.99976	126.00013	557.9996	589.9999
"Svep1"	631.898	840.45	335.561	209.539	858.586	548.442	719.952	930.117
"Svil"	5674.91178	5202.15351	3189.48841	1559.8578569744	5063.81	6242.76795	1634.0493	1672.71214
"Svip"	419.63708	487.9767	197.00017	128	559.685	485.82661	118.99979	128.00036
"Svop"	1	0	0	10.5461	0	0	0	0
"Svopl"	16.5236	9.45962	15.3225	31.2501	17.1298	36.5124	16.5344	9.42947
"Svs1"	0	0	0	18	0	0	0	0
"Svs2"	0	4	3	5	0	0	0	0
"Svs3a"	0	0	2	6.16348	0	0	0	0
"Svs3b"	0	0	1	4.83652	0	0	0	0
"Svs4"	0	1	0	2	0	0	0	0
"Svs5"	0	1	0	4	0	0	0	0
"Svs6"	0	1	0	3	0	1	0	0
"Swap70"	294.901	340.033	515.641	216.344	419.75	320.315	932.768	1084.03
"Swi5"	1020.046308927	1166.22816516	490.0552522981	324.5838107	1198.31958	1005.076035832	2222.5053	2404.055940244
"Swsap1"	117	105	40	35.8707	100	95	73	94
"Swt1"	135.13859	224.32365	134.5859	139.544	189.03903	200.40234	585.887	485.887371
"Syap1"	432.258	510.77	358.77	214.963	530.37	453.801	1075.52	1146.99
"Sybu"	55.8496	29.25339	36.8442	52.2136	26.87252275	33.5574028706	23.91978	46.01115
"Syce1"	0	2	0	6	1	0	3	2
"Syce1l"	0	0	1	7	0	0	0	1
"Syce2"	11.65482	4.3734389	8.53031	6.11176	8.9298	7	130.2742	116.6444
"Syce3"	0	0	0	2	0	0	0	0
"Sycn"	0	0	0	0	0	0	0	0
"Sycp1"	0	2	1	6.42189	0	1	0	0
"Sycp2"	8.999996	4.50902	73	53.429	20.7164	23	52.616155	40
"Sycp2l"	0	0	2.999996	6.76114	0	0	1	0
"Sycp3"	9.07914	8.48138	8.54559	0	11.46585	5.88539	4.75419	13.7052
"Syde1"	158	170	332	90	174	209	399	352
"Syde2"	411.3684	454.963	185.7266	99.4008	405.0003	410	171.9996	176
"Syf2"	720.004	767.69	500.2	318.154	935.125	663.635	1288.67	1290.91
"Syk"	597.1633	591.4523	1093.924	422.9849	577.5917	580.3548	1419.7948	1842.5868
"Sympk"	1046.84398	641.6667	160.31084	44.23371	665.8409	500.5285	306.028	335.91705
"Syn1"	5	6	7	8	4	20	21	15
"Syn2"	21.8085	18.94209	21.6529	9.57072	2.69308	13.6927	1.966	5.7635
"Syn3"	6.93083	13.28732	5.37905	27.9165	11.58789	20.5433	9.6926	12.39978
"Syna"	0	0	1	9	0	0	3	1
"Synb"	3.70461	4.26755	4.42307	48.3285	0	4.4845	14.7559	9.51733
"Sync"	282.312	260.121	86.4328	39.718	250.552	220.988	36.1268	46.1808
"Syncrip"	966.2909585	992.06821	1511.65752	1120.060512	1413.9693	1223.34591	4144.29053	5051.38431
"Syndig1"	1	1	4	14.999990607442	1	2.000005	2.999997	5
"Syndig1l"	0	0	2	8.31576	0	3	1.00978	1
"Syne1"	4440.377	3499.95136	2583.1382	1684.1787	2980.7945	6215.725	2595.96674	2740.0362
"Syne2"	1611.5877695	1405.13	1076.8669198	865.2876117	1514.937845	2671.35540381	2392.69572429	2470.1985806
"Syne3"	165	154	199.9997129777	72	172.99980134622	156	320	326
"Syne4"	0	0	1	0	0	0	0	0
"Syngap1"	23.68224	15.574609	17.791583	29.41953	24	50.48813	57.51801	46.05443
"Syngr1"	688.99984	685.99953	224.0001	85.00003	547.99951	559.00046	253.00017	548.99979
"Syngr2"	1365.95097	1338.54612	524.6514	218.81471	1132.51663	1144.6287	740.9995	1149.99659
"Syngr3"	0	0	0	4.50664	0	0	0	3
"Syngr4"	1	0	0	9.80396	0	2.44027	1.27122	2.53421
"Synj1"	369.36026665	269.019914431819	308.642567734	171.2898691	377.0383770321	440.341900105033	673.676	915.47967
"Synj2"	492.2175	565.85746	515.453978274	169.93465	594.2227	656.11722	269.44085	337.657840028824
"Synj2bp"	701.7458	1008.601	363.60943	317.39956	1203.04301	1078.03563	1322.93045	1342.91105
"Synm"	146	140.000000758062	85	54.00001	182.00002	180.99994	128.00003	149.99994
"Synpo"	1314.1081	892.32451	716.0994	261.8938	765.8523	1021.60377	1096.29924	1342.202
"Synpo2"	1779.9945	1547.7987	670.14657	409.71564	1489.332	1495.5189	374.542623	379.565583806
"Synpo2l"	895.983	879.273	3882.2878	1174.5396	827	660.791	617.5052	575.8448
"Synpr"	15.3111	29.0878	19.5085	110.87	15.8967	35.7247	23.4163	30.4197
"Synrg"	542.71737	484.3791	321.673914	271.9783	467.6256	501.93151	374.3279	388.4406
"Syp"	32.4314	44.6802	15.2042	8.80873	40.6115	43.5752	13.1944	25.8739
"Sypl"	655.397	794.596	508.563	353.845	878.671	722.81	1438.364	1547.155
"Sypl2"	8	8.83338	3.78103	17.9569	2	9	2	11
"Sys1"	345.9539832	298.494	179.9927	69.2461	277.06326	269.8685	296.8199	476.2043
"Syt1"	0	1.10938	0	16.5602	0	0	0	0
"Syt10"	0	2	0	11	0	1	2	0
"Syt11"	173.7599	233.4686	94.42652	89.462	211.1115	247.88382	191.47791	286.18181
"Syt12"	121.677	80.383	299.349	87.1824	45.4255	100.542	43.7961	72.6517
"Syt13"	16.6992	6.13561	40.9959	46.4778	22.6684	49.3983	20.2814	39.6227
"Syt14"	0	4	4.09025	31	2	1	5.07338	5.0000043
"Syt15"	9.57848	9.17574	11.45794	31.2422	16.0833	16.44224	15.858	42.0247
"Syt16"	1	6.84139	1.70928	34.5564	0	1.71014	0	0
"Syt17"	13.20508	12.1313	11.06702	37.41607	37.17743	26.51231	22.95563	12.69489
"Syt2"	11.5177	10.32799	12.4375	38.38393	2.406258	15.861634	6.97625	7.71174
"Syt3"	31	36.00005	3	16	29.99996111505	24.692	3	3
"Syt4"	0	3	0	15	0	0	3	1
"Syt5"	3	3	6	13.000003	2	4	23	20
"Syt6"	0	0	2.6527	12.000002	0	0	0	0
"Syt7"	308.1474	301.17834	86.95141	61.70536	306.02231	363.2287	39.23002	27.19788
"Syt8"	0	0	0	4.857981	0	0	0	10.0999
"Syt9"	0	0	0	3.570136533	0	0	0	0
"Sytl1"	6.48092	0	2.72064	2.69769	7.25529	25.2626	2.41382	11.196281
"Sytl2"	13.47142	19.804878	5.55348	7.72991	43.80481	31.23378	70.3444	70.8077
"Sytl3"	3.7494	4.21832	2.89388	0	0.318884	9.05837	7.23201	2.9186
"Sytl4"	30.64981076418	51.42774	30.0976	78.18799	46.999998	75.24422	158.95446	213.7348
"Sytl5"	2	3	5	4	12	0	33	21
"Syvn1"	200.79891	166.9362075	116.14339	22.6988270579	124.406073	142.7161	170.4428	178.349
"Szrd1"	410.009	364.9037	271.2795	189.5575	416.343	277.574	275.1522	361.359
"Szt2"	381.742	256.552	237.105	124.126	191.476	351.495	252.92	283.879
"T"	0	0	0	8	1	0	0	0
"T2"	9.14346	9.83461	12.5643	39.5682	7.00649	11.603	12.704	15.5146
"Taar1"	0	0	1	1	0	0	0	0
"Taar2"	0	2	0	2	0	0	0	0
"Taar3"	0	2	1	2	1	0	0	0
"Taar4"	0	0	0	2	0	0	0	0
"Taar5"	0	0	0	6	0	0	0	0
"Taar6"	0	0	1	4	0	0	0	0
"Taar7a"	0	3.33333	2	2.27347	0	0	0	0
"Taar7b"	0	0	0	1.13673	0	0	0	0
"Taar7d"	0	1	1	6.40977	0	0	0	0
"Taar7e"	0	1.66667	0	4.90326	0	0	0	0
"Taar7f"	0	0	0	2.13659	0	0	0	0
"Taar8a"	0	0	0	4	0	0	0	0
"Taar8b"	0	0	0	3	0	0	0	0
"Taar8c"	0	0	0	2	0	0	0	0
"Taar9"	0	0	0	5	0	0	0	0
"Tab1"	359.771	264.209	143.519	73.4619	313.929	297.662	166.759	285.756
"Tab2"	524.3437	608.2137	695.8197	431.9646	728.1085	675.0284	933.164	1094.5047
"Tab3"	182.726	181	206.00044	159	225	226.86947	293.69625	441.72462
"Tac1"	40	35.99995	12.0000077	13	28.99999737	16.999999	11	5
"Tac2"	0	0	0	0	0	1	0	0
"Tac4"	3	3	1	6	0	4	7	8
"Tacc1"	1254.18821	1123.3151	1241.85513	522.99911	1333.1135	1228.18615	1788.6971	2047.7703
"Tacc2"	14522.392	9850.01146	15480.238729	5977.69280085962	6777.798439	10582.343	821.79770201531	926.6921
"Tacc3"	30.38454	38.30634	37.52996	33.28550441	57.46843	45.33251	707.70884	1005.4897
"Taco1"	793	928	189	102	727	727	205	278
"Tacr1"	5.13032	8.88572	10.3439	23.817700238178	2.06639	7.05457	8.8258	5.28356
"Tacr2"	1	2	1	6	1	0	1	4
"Tacr3"	1	5	3	19	0	1	0	0
"Tacstd2"	8	0	10	6	1	2	21	22
"Tada1"	102.794	96.969	99.8712	62.8984	135.216	113.056	377.684	464.836
"Tada2a"	69.95659	71.64353	62.966	43.64298	111.00042	91.32129	168.53094	227.6054
"Tada2b"	181.5547	172.27906	178.8809	67.8397	181.4183	175.7906	181.5168	200.09601
"Tada3"	162.5243	164.9585	89.65884	32.74944	134.901	131.9462	108.7106	141.65541
"Taf1"	451.8876	568.4516	565.4906	452.0371	679.8955	561.305	1072.953	1252.8736
"Taf10"	191.474	192.273	219.384	112.238	184.472	253.783	282.058	283.793
"Taf11"	169.8335	191.8957	91.76448	27.827	181.4383	168.0851	325.1895	388.465
"Taf12"	276.6991	261.082	127.29	150.6728	240.7032	276.833	410.698	494.385
"Taf13"	30.7466	49.6418	43.9818	38.4181	40.4299	55.6988	141.27	139.845
"Taf15"	43.07366	72.8774	80.5155	45.3675	75.4708	115.2529	163.139	228.9666
"Taf1a"	255.6451	286.9185	142.9589	82.8139	317.8486	299.4632	193.5799	198.6235
"Taf1b"	102.70181	59.50867	46.60698	68.89272	145.7955	123.28	269.61592	373.50399
"Taf1c"	38.82	55.9128	53.443	17.349	52.9519	13.2761	71.032	85.2163
"Taf1d"	2.14167	3.21578	39.8218	26.08026	14.34691	9.36705101979	109.5089	154.4687
"Taf2"	384.914	426.859	288.747	232.059	505.117	502.993	709.649	899.167
"Taf3"	111.1971	94.82151	99.18632	68.45786	108.72555	128.55262	137.80524	149.2963
"Taf4"	140.2244	120	95.8819	44.41660936553	172	225.3067	140.567	148.0564
"Taf4b"	154.999620414	132	214.0004	168	133.0000209578	169	157	194
"Taf5"	88	93	113	56	99	88	174	222
"Taf5l"	267.65181	274.915	342.13898	118.43372	264.416	243.49603	369.68579	475.4652
"Taf6"	511.30516	428.97196	128.83809	102.79196	472.0666	419.64086	361.855940113738	446.52115
"Taf6l"	68.3382	63.85129	5.58876	10.07448	72.4802359	45.45621	80.82028	134.70969
"Taf7"	243	238	257	175	307	252	391	356
"Taf7l"	0	3	0	5.2486	0	0	0	0
"Taf7l2"	0	0	0	3.73526	0	0	0	0
"Taf8"	135.208	147.7896	137.7012	57.02214	165.603	158.11808	165.0987	210.2153
"Taf9"	26.4477	19.708969211	33.11018	14.56567	7.05428	33.26099	154.1798	133.2831
"Taf9b"	133	168	135.99951	120.0003	208.0005	168	387.0004	428.9997
"Tafa1"	1.03818	2.02901	0	5.62833	0	1.02869	0	1.07312
"Tafa2"	6	0	7.24276	10.3791	0	3.05622	0	0
"Tafa3"	24	26	4	16	30	36	12	14
"Tafa4"	0	1	1	7.51663	0	0	0	0
"Tafa5"	46	39	39	16.99997	47	39	27	36
"Tagap"	52.0916	29.1707	23.8801	17.2649	88.5039	66.8236	211.448	349.779
"Tagap1"	168.823	206.85	130.493	82.8935	213.709	189.29	186.85	230.74
"Tagln"	298.99185	327.76296	261.0583	174.66031	263.377	255.67953	5038.2256	6068.0019
"Tagln2"	858.881	936.945	978.1488	468.2899	893.407	686.4862	5075.5714	6092.8659
"Tagln3"	9	10	8	7	13	13	3	12
"Tal1"	56.00004	47.99997	49.00003	28	79	88.00003	128.0002	122.99998
"Tal2"	2.40846	8.41811	1.01047	12.5249	2	5.03965	4.00696	2.00387
"Taldo1"	1445.6288	1352.03497	1018.6508	466.0016	1051.42	997.0768	1825.15124	2783.1577
"Tamm41"	92.8214	111.79	43.8777	19.9664	87.7538	66.5643	151.181	141.339615
"Tanc1"	711.8447	495.688600019128	406.1810080578	177.813067	491.8809	586.7798	532.41	551.10071103
"Tanc2"	300.35419	292.95205	261.93013	225.84873	384.36695	463.57396	512.45136	581.777364
"Tango2"	962.12464	982.665	180.76184	104.517688	1116.22778	861.59416	167.850836	235.683398
"Tango6"	201.0003	194.9059	100.4357	81.2766	168.70395	217.545	138.6263	138.1107
"Tank"	271.043415978	283.73584	365.0933	228.342900116137	378.26459	355.5646	1294.2706	1401.497
"Taok1"	3586.997	3502.003	3370.0005495	2658.001	4030.002	4847	4658	5417.93
"Taok2"	648.573	562.029	676.0704	240.461	660.7361	914.1117	925.5209	962.8333
"Taok3"	108.85	136.39098	100.26683	67.4479	175.49962	156.93937	432.908470054698	472.81576
"Tap1"	164.3128	112.877	144.79416	29.35745	187.6473	86.6652	435.993	603.9494
"Tap2"	160.35834	128.437	64.152276082	25.44272	81.0675	68.5904	62.30746	99.14235
"Tapbp"	938.7494	848.6922	398.63081015	125.1737	936.1534	734.4704	950.019	1216.4038
"Tapbpl"	70.6504	69.6248	40.6649	33.1238	62.3667	59.2476	113.209	127.835
"Tapt1"	416.867	455.789	472.328	204.37	461.155	454.236	499.473	636.455
"Tarbp1"	224	195	151	99	162.069	226	177	260
"Tarbp2"	412.89177	358.31608	79.50391	38.49063	313.44437	322.5088	258.78979	351.98612
"Tardbp"	546.94344	726.36006	750.11912	521.0461	729.48547	931.70563559	2665.37009	2929.33417
"Tarm1"	9.38349	8.46166	199.265	87.9245	9.1029835	11.68079	105.1774	96.22389
"Tars"	486.99	602.315	681.309	444.153	636.778	494.174	1851.09	2497.11
"Tars2"	677.4212	650.0928168	249.30334	132.9195	497.19662	598.0582	324.0438	444.2155
"Tarsl2"	681.478	785.721	235.709	127	701.292	736.729	133.9	150.005
"Tas1r1"	3	3	4	9	2	4	1	0
"Tas1r2"	1	0	0	10.6726	0	1	0	0
"Tas1r3"	35.9414	19.4898	47.3203	27.9961	27.0929	77.8463	38.219	33.5141
"Tas2r102"	0	1	0	1	0	0	0	0
"Tas2r103"	0	3	1	2	0	0	0	0
"Tas2r104"	0	1	0	3	1	0	0	0
"Tas2r105"	0	0	0	2	0	0	0	0
"Tas2r106"	0	0	0	1	0	0	0	0
"Tas2r107"	0	0	0	2	0	0	0	0
"Tas2r108"	0	1	1	2	1	3	2	3
"Tas2r109"	0	0	0	2	0	0	0	0
"Tas2r110"	0	0	0	1	0	0	0	0
"Tas2r113"	0	2	0	2	0	0	0	0
"Tas2r114"	0	0	0	0	0	0	0	0
"Tas2r115"	1	3	1	3	0	0	0	0
"Tas2r116"	0	0	0	2	0	0	0	0
"Tas2r117"	0	1	0	5.66782	0	0	1	0
"Tas2r118"	0	0	0	1	0	0	0	0
"Tas2r119"	0	1	0	2	0	0	0	0
"Tas2r120"	0	0	0	2	0	0	0	0
"Tas2r121"	0	0	0	4	0	0	0	0
"Tas2r122"	0	0	1	1	0	0	0	0
"Tas2r123"	0	0	1	4	0	0	0	0
"Tas2r124"	0	0	0	3	0	0	0	0
"Tas2r125"	0	1	0	0	0	0	0	0
"Tas2r126"	3	1	8	9	2	2	0	4
"Tas2r129"	0	2	0	2	0	0	0	1
"Tas2r130"	0	0	0	8	0	0	0	0
"Tas2r131"	0	1	0	3	0	0	0	0
"Tas2r134"	0	0	0	3	0	0	0	0
"Tas2r135"	4	3	14	14	0	8	8	16
"Tas2r136"	0	1	0	3	0	1	0	0
"Tas2r137"	1	1	0	3	2	7	2	2
"Tas2r138"	0	0	1	3	0	0	0	0
"Tas2r139"	0	2	0	4	0	0	0	0
"Tas2r140"	0	0	0	2	0	0	0	0
"Tas2r143"	3	2	15	6	1	10	6	8
"Tas2r144"	0	1	0	3	0	0	0	0
"Tasor"	973.80132	816.61988	561.718	514.25172	1133.2161	1273.99	1968.5853	2239.67841
"Tasor2"	544.1878	588.07235	700.24638	698.86237	783.4792	768.47845	1606.17764	1902.7344
"Tasp1"	151.9042	150.5936	74.3309	53.15497	150.3168	155.3261	210.0903	251.068
"Tat"	0	0	2	10	1	1	1	0
"Tatdn1"	66.5839	95.8259	76.3767	48.4903	91.1452	76.8617	214.1475	179.63915
"Tatdn2"	756.00028	577.99944	940.99984	296.00025	632.999785157	704.9998	905.00071	951.99958
"Tatdn3"	88.5275	97.8694	40.3304	18.7427	78.8048	130.18036	117.2681	138.7404
"Tax1bp1"	1659.83978	2123.97432	1705.48944	1043.18708	2367.59926	1942.573	3889.9089	4229.0618
"Tax1bp3"	372.0394	380.3805	341.0938	185.5337	373.921	337.4383	686.859	774.801
"Taz"	515.53299	589.9145	134.6421	83.6577	555.04595	564.29432	222.99835	305.37281
"Tbata"	7.62913	7.6482	12.22755	11.4455	4.3727	5.43055	14.4986	13.3231
"Tbc1d1"	252.98862	203.47840350767	473.71502	191.82953	262.8508	279.8081742	993.640154	996.31629
"Tbc1d10a"	109.825	124.669	88.8111	32.1943854558	141.686	144.568	206.7236	290.771
"Tbc1d10b"	330.21	258.804	250.858	106.308	262.61851	223.151	471.6132	593.939
"Tbc1d10c"	5.51572	0	12.33368	5.2884	7.25788	10.8623	26.396578	22.42608
"Tbc1d12"	193.0089	203.0101	183.0142	105.064	250.0238	245.036920435	388.1603	364.184
"Tbc1d13"	266.528	327.874	131.274	75.5449	315.231	258.174	618.319	796.089
"Tbc1d14"	178.222120017154	159.9499554	141.13785	115.37987	203.5266564215	161.507063	408.73999	494.174
"Tbc1d15"	150.751	138.125	413.872	190.972	178.665	138.111	415.98	481.807
"Tbc1d16"	1107.002	820.0001	207.0002	93	604.9998	620.00011	124.00044	129
"Tbc1d17"	81.8691313	37.45803	33.35873	36.1035	50.082266	133.5632	42.2835	35.3007
"Tbc1d19"	215.087	215.828	92.2884	90.186	247.255	194.538	498.876	515.569
"Tbc1d2"	37	32	133.0005	84	27.99997	49	96	73
"Tbc1d20"	695.32615	630.22858	573.7794	254.42405	650.02277	656.306	983.0279	1177.3779
"Tbc1d21"	0	0	0	6	0	0	0	0
"Tbc1d22a"	452.00037	385.00047	229.00009	111.00041	322.00041	400.0002	429.0003	673.99977
"Tbc1d22b"	137.781	135.845	50.8616	16.6458	119.878	83.3902	73.797	88.9619
"Tbc1d23"	292.909	269.158	306.8011	235.9527	354.447	365.321	837.428	1148.588
"Tbc1d24"	334.686794443545	339.80126850635	186.01099126658	150.39279	310.50089	382.22240881	264.889047175	284.86675
"Tbc1d25"	38.5503	65	52.3653	32.00002	63	43.68158	47.53671	30.9409
"Tbc1d2b"	287.9024	287.1796	350.0205	163.0258	394.5524	290.746	798.1812	992.5887
"Tbc1d30"	18.58749	21.58081	15.017	20.92175	29.86	27.6083	24.4283	15.99805
"Tbc1d31"	56.82648	65.63376	15.843	6	84.39162	56.3622	242.5547	228.783
"Tbc1d32"	149.778	181.348	48.791	73.7115	216.653	215.25	312.531	381.872
"Tbc1d4"	2037.837	1834.8761	309.219	215.3142	1564.375	1724.4013	355.4659	346.4812
"Tbc1d5"	253.69	163.44924	96.7313	27.0151455	240.079	207.5775	198.052	169.4836
"Tbc1d7"	159.01757	170.2018	36.74142	44.6373500176439	162.2438	117.34425	92.6073	136.73698
"Tbc1d8"	114.0579	106.3081	153.6679	77.2694	147.71	157.0051	256.0056	233.1296
"Tbc1d8b"	124.181	150.076	100.758	117.038	202.07	165.96	812.192	995.728
"Tbc1d9"	90.8019	94	144	77	90	96	437.835	558.944
"Tbc1d9b"	1109.761	992.938	431.02	185.6126	886.993	899.293	923.57	1045.377
"Tbca"	503.8138	586.29902	354.66248	201.7693	743.748	468.5197	2678.4012	2619.245
"Tbcb"	403.979	461.945	223.303	114.981	355.528	269.375	705.9	878.185
"Tbcc"	196	186	173	57	151	166	183	257
"Tbccd1"	118.98648	97.86654	40.92842	46.57725	119.94754	132.49729	152.029010017073	175.36344
"Tbcd"	225.86556	264.733	253.78972	145.0287	252.474	229.83	742.838	970.941
"Tbce"	174.242	170.645	71.4799	34.9205	166.923	101.296	387.34	346.67
"Tbcel"	324.537129	293.94263	184.5935	111.000016	327.40430002279	307.58149065426	357.1842	401.5081
"Tbck"	403.263	446.646	293.794	194.978	447.026	584.987	538.673	698.553
"Tbk1"	280.503	325.596	405.121	205.407	328.496	324.905	697.335	920.276
"Tbkbp1"	64.28178	88.5312900215302	73.84203	38.4219	91.8443	89.6908	123.15697	113.77505004023
"Tbl1x"	810.351	814.541	696.238	372.326	794.021	788.899	1055.36	1313.03
"Tbl1xr1"	753.29938	798.68089	1081.25633	478.51002	1050.64369	974.45199	1769.30713	2204.2677678
"Tbl2"	153.0775	188.145	202.2316	161.677	156.576	173.48335	398.04351	458.7538
"Tbl3"	40.91256	10.8741	54.9398	31.1666	57.2889	26.40988	60.1401	101.8905
"Tbp"	171.253001643	191.60158	196.53797	218.44711251276	222.549934	263.67245	466.67427	575.51164
"Tbpl1"	168.1388	197.7256	154.7613	76.3472	223.789	184.612	431.369	489.93
"Tbpl2"	0	2	0	6	0	0	0	1
"Tbr1"	1	2.21389	3	9.23185	0	2	1	2
"Tbrg1"	400.229	354.446	319.095	158.364	372.745	218.896	936.391	1239.27
"Tbrg4"	648.35555	592.77054	343.17368	65.3591	472.58269	491.10023	269.203	303.9327
"Tbx1"	0	0.775997	0	7.606	0.781335	4	6	3
"Tbx10"	1	0	2	4	0	3	2	6
"Tbx15"	2.05935	7.573833	8.27632	26.4944	5.14167	13.3086	5.18026	5.02747
"Tbx18"	72.4074	89.4763	92.1228	98.339	120.572	109.902	341.636	409.214
"Tbx19"	0	0	1	8.47491	0	3	0	0
"Tbx2"	56	31	33	22	48	78	60	85
"Tbx20"	2312.283	2132.718	938.59509	627.6737	2302.999	2402.03327	2342.688	2501.01409
"Tbx21"	1	3	1	9	1	1	1	4
"Tbx22"	2.01314	7.00005	3.01091	11.16735	1.00003	1.14568	0	2.02108
"Tbx3"	135.65533009	180.1807	105.5716	45.076665	81.2894	123.5517	39.3808	40.656
"Tbx4"	5.00481	5.00276	5.00403	25.000000219423	1.00147	6	8.01236	5.00267
"Tbx5"	300.4282	207.05766	186.8755	128.40406	186.01139	209.02698	35.5198	47.36285
"Tbx6"	18.00003	10	14	14	5	30	15	17.99999
"Tbxa2r"	28	14	6	5	17	13	9	16
"Tbxas1"	22.9656	39.239	17.86029	28.05721	110.75488	18.81528	565.7534	810.5222
"Tc2n"	8.94673	17.3232	13.4178	50.0215	22.844814	28.1917	25.7087	23.9403
"Tcaf1"	215.892	231.0638	142.8801	164.721	326.7637	226.4926	807.386	1079.91
"Tcaf2"	26.6057	46	63.7465	53.9171	72	32	188	239.041
"Tcaf3"	1	4	5	21	0	4	1	1
"Tcaim"	815.293	813.569	308.853	171.828	796.804	896.062	119.291	238.923
"Tcam1"	0	1	0	4.11585	2.00088	4.00647	2.00105	6.61321
"Tcap"	7130	6284	3847	1273	8294	7435	654	467
"Tcea1"	706.3859	849.58526	716.7331	490.0155	1072.0276	821.9754	3078.9533	3408.741
"Tcea2"	45.2608	51.4453	28.69125	24.1185	60.82968	46.5342	19.08225	47.29325
"Tcea3"	795.3949	869.8788	244.72963	70.40198	745.4674	692.4867	63	95.99998
"Tceal1"	84.5337	108	33	21	129	94	126	119
"Tceal3"	3	3	2	1	1	7	6	7
"Tceal5"	0	1	0	1	0	0	1	0
"Tceal6"	0	0	1	2	0	0	0	0
"Tceal7"	4	3	1	6	4	1	0	0
"Tceal8"	178.00026	224	152.28167	135.75305	324.99969	249.0985	2650.75554	2918.500263
"Tceal9"	214	286	210	158	454	257	4660.9992	4693
"Tceanc"	55.695219	58.2639	61.70043	35.79304	109.1626	68.6111	110.573	143.93285
"Tceanc2"	151.56046	134.6175	145.08799	228.953	152.3081	229.60845	210.8069	270.43016
"Tcerg1"	281.6813	253.05049	603.3811	300.8093	373.06464	374.8711	850.19969	998.51327
"Tcerg1l"	0	1.488	3	7.10834	0	0	0	0
"Tcf12"	402.1521	437.35307	415.04528	269.772859	559.51071	496.38497	1163.65317	1231.5026
"Tcf15"	90	127	52	12	158	100	33	33
"Tcf19"	27	34.99998	13.999985	13	30	29.99996	438.9997	586.9998
